model-1588398318,1588398330.656,0.72,0.1956,0.7,0.1964
model-1588398318,1588398330.685,0.74,0.1761,0.72,0.1852
model-1588398318,1588398330.711,0.67,0.1982,0.69,0.2115
model-1588398318,1588398330.74,0.78,0.1912,0.71,0.1787
model-1588398318,1588398330.771,0.73,0.1568,0.7,0.1786
model-1588398318,1588398330.8,0.69,0.183,0.68,0.1822
model-1588398318,1588398330.827,0.68,0.193,0.78,0.1668
model-1588398318,1588398330.854,0.66,0.2148,0.65,0.215
model-1588398318,1588398330.883,0.72,0.1847,0.73,0.1867
model-1588398318,1588398330.904,0.77,0.1897,0.76,0.1631
model-1588398318,1588398330.937,0.71,0.1777,0.73,0.2009
model-1588398318,1588398330.964,0.76,0.1792,0.75,0.174
model-1588398318,1588398330.991,0.66,0.2077,0.7,0.1884
model-1588398318,1588398331.018,0.67,0.1957,0.67,0.21
model-1588398318,1588398331.048,0.72,0.2018,0.73,0.2013
model-1588398318,1588398331.075,0.61,0.2328,0.72,0.1739
model-1588398318,1588398331.102,0.72,0.201,0.66,0.2149
model-1588398318,1588398331.129,0.69,0.2046,0.73,0.1887
model-1588398318,1588398331.163,0.63,0.2277,0.69,0.2021
model-1588398318,1588398331.19,0.72,0.2005,0.65,0.2132
model-1588398318,1588398331.218,0.72,0.1717,0.74,0.1756
model-1588398318,1588398331.247,0.77,0.1605,0.67,0.2127
model-1588398318,1588398331.277,0.67,0.2019,0.72,0.1868
model-1588398318,1588398331.303,0.75,0.1788,0.65,0.2222
model-1588398318,1588398331.33,0.62,0.2207,0.64,0.2254
model-1588398318,1588398331.36,0.71,0.1985,0.73,0.182
model-1588398318,1588398331.39,0.71,0.1915,0.74,0.1743
model-1588398318,1588398331.417,0.65,0.208,0.65,0.2133
model-1588398318,1588398331.446,0.73,0.1719,0.73,0.1722
model-1588398318,1588398331.472,0.68,0.1977,0.61,0.2427
model-1588398318,1588398331.501,0.74,0.1541,0.69,0.2026
model-1588398318,1588398331.528,0.72,0.1977,0.66,0.2184
model-1588398318,1588398331.554,0.72,0.1826,0.79,0.1513
model-1588398318,1588398331.581,0.75,0.1742,0.76,0.1517
model-1588398318,1588398331.609,0.68,0.2039,0.74,0.197
model-1588398318,1588398331.636,0.76,0.1933,0.79,0.1534
model-1588398318,1588398331.663,0.68,0.2047,0.67,0.2021
model-1588398318,1588398331.689,0.72,0.1909,0.63,0.231
model-1588398318,1588398331.718,0.75,0.1645,0.73,0.1744
model-1588398318,1588398331.744,0.72,0.1907,0.76,0.1737
model-1588398318,1588398331.775,0.73,0.1821,0.76,0.164
model-1588398318,1588398331.803,0.69,0.1963,0.81,0.1517
model-1588398318,1588398331.834,0.7,0.2073,0.72,0.2117
model-1588398318,1588398331.861,0.69,0.2145,0.7,0.2072
model-1588398318,1588398331.887,0.72,0.196,0.75,0.1566
model-1588398318,1588398331.914,0.77,0.1684,0.72,0.1724
model-1588398318,1588398331.945,0.72,0.1774,0.75,0.1689
model-1588398318,1588398331.972,0.75,0.1848,0.72,0.1822
model-1588398318,1588398331.999,0.71,0.1725,0.67,0.214
model-1588398318,1588398332.027,0.71,0.1899,0.77,0.1763
model-1588398318,1588398332.056,0.76,0.1659,0.7,0.2183
model-1588398318,1588398332.084,0.65,0.2013,0.82,0.1498
model-1588398318,1588398332.111,0.8,0.173,0.74,0.1989
model-1588398318,1588398332.138,0.76,0.1738,0.74,0.1656
model-1588398318,1588398332.167,0.72,0.1977,0.71,0.1751
model-1588398318,1588398332.193,0.79,0.1627,0.67,0.2062
model-1588398318,1588398332.22,0.76,0.1836,0.74,0.1676
model-1588398318,1588398332.248,0.64,0.2162,0.69,0.214
model-1588398318,1588398332.277,0.72,0.1813,0.64,0.2125
model-1588398318,1588398332.304,0.77,0.1594,0.78,0.1435
model-1588398318,1588398332.331,0.69,0.1966,0.74,0.1752
model-1588398318,1588398332.363,0.73,0.1804,0.67,0.1931
model-1588398318,1588398332.394,0.72,0.1938,0.62,0.2285
model-1588398318,1588398332.421,0.62,0.2474,0.65,0.2274
model-1588398318,1588398332.448,0.74,0.1726,0.7,0.1878
model-1588398318,1588398332.475,0.68,0.1907,0.73,0.1746
model-1588398318,1588398332.506,0.72,0.1927,0.76,0.1544
model-1588398318,1588398332.532,0.66,0.2145,0.79,0.1576
model-1588398318,1588398332.559,0.75,0.1734,0.68,0.2361
model-1588398318,1588398332.586,0.76,0.1806,0.68,0.2095
model-1588398318,1588398332.615,0.73,0.1771,0.74,0.1731
model-1588398318,1588398332.642,0.78,0.1606,0.72,0.1998
model-1588398318,1588398332.668,0.76,0.1599,0.78,0.171
model-1588398318,1588398332.695,0.76,0.1801,0.76,0.1812
model-1588398318,1588398332.724,0.72,0.1836,0.78,0.155
model-1588398318,1588398332.751,0.68,0.1801,0.76,0.1638
model-1588398318,1588398332.778,0.73,0.1813,0.72,0.1772
model-1588398318,1588398332.809,0.78,0.161,0.71,0.2062
model-1588398318,1588398332.839,0.65,0.2051,0.76,0.1646
model-1588398318,1588398332.866,0.72,0.1735,0.68,0.2018
model-1588398318,1588398332.893,0.76,0.174,0.7,0.2043
model-1588398318,1588398332.919,0.8,0.163,0.69,0.1978
model-1588398318,1588398332.95,0.73,0.1785,0.8,0.1627
model-1588398318,1588398332.977,0.66,0.2147,0.73,0.184
model-1588398318,1588398333.004,0.7,0.1819,0.78,0.1494
model-1588398318,1588398333.031,0.68,0.191,0.7,0.2298
model-1588398318,1588398333.06,0.69,0.1958,0.71,0.2035
model-1588398318,1588398333.086,0.78,0.1664,0.67,0.2029
model-1588398318,1588398333.113,0.64,0.2117,0.66,0.2249
model-1588398318,1588398333.14,0.65,0.2073,0.77,0.1641
model-1588398318,1588398333.169,0.72,0.1833,0.69,0.1968
model-1588398318,1588398333.196,0.77,0.1742,0.69,0.2013
model-1588398318,1588398333.223,0.76,0.1704,0.75,0.1661
model-1588398318,1588398333.251,0.72,0.173,0.77,0.1844
model-1588398318,1588398333.28,0.68,0.199,0.76,0.1639
model-1588398318,1588398333.307,0.71,0.2002,0.57,0.2566
model-1588398318,1588398333.334,0.72,0.1834,0.77,0.1628
model-1588398318,1588398333.361,0.74,0.1841,0.75,0.1978
model-1588398318,1588398333.395,0.7,0.2007,0.77,0.1563
model-1588398318,1588398333.423,0.72,0.1869,0.73,0.1881
model-1588398318,1588398333.453,0.82,0.1567,0.71,0.187
model-1588398318,1588398333.484,0.71,0.1853,0.64,0.2183
model-1588398318,1588398333.516,0.67,0.2063,0.75,0.1706
model-1588398318,1588398333.543,0.63,0.2209,0.7,0.1857
model-1588398318,1588398333.57,0.71,0.1854,0.67,0.1957
model-1588398318,1588398333.596,0.75,0.1527,0.69,0.1893
model-1588398318,1588398333.625,0.7,0.1816,0.66,0.221
model-1588398318,1588398333.652,0.69,0.2036,0.71,0.176
model-1588398318,1588398333.679,0.66,0.2211,0.71,0.1825
model-1588398318,1588398333.705,0.73,0.1556,0.75,0.177
model-1588398318,1588398333.735,0.68,0.1876,0.78,0.1569
model-1588398318,1588398333.761,0.71,0.1819,0.65,0.2246
model-1588398318,1588398333.788,0.74,0.1816,0.73,0.1589
model-1588398318,1588398333.818,0.61,0.2288,0.67,0.2244
model-1588398318,1588398333.848,0.79,0.1613,0.72,0.1755
model-1588398318,1588398333.874,0.74,0.1689,0.78,0.1502
model-1588398318,1588398333.9,0.71,0.1737,0.78,0.1746
model-1588398318,1588398333.928,0.74,0.1626,0.69,0.2134
model-1588398318,1588398333.959,0.7,0.1973,0.66,0.2094
model-1588398318,1588398333.987,0.73,0.1919,0.71,0.1839
model-1588398318,1588398334.014,0.74,0.1992,0.68,0.2138
model-1588398318,1588398334.041,0.65,0.2033,0.71,0.1682
model-1588398318,1588398334.07,0.68,0.1989,0.75,0.1872
model-1588398318,1588398334.097,0.65,0.2129,0.79,0.1549
model-1588398318,1588398334.123,0.71,0.1937,0.72,0.1807
model-1588398318,1588398334.15,0.74,0.1764,0.72,0.1847
model-1588398318,1588398334.18,0.72,0.2039,0.75,0.1767
model-1588398318,1588398334.207,0.63,0.2231,0.74,0.162
model-1588398318,1588398334.234,0.72,0.1994,0.69,0.1941
model-1588398318,1588398334.261,0.75,0.1785,0.72,0.1952
model-1588398318,1588398334.291,0.69,0.2007,0.71,0.1925
model-1588398318,1588398334.318,0.65,0.2029,0.64,0.2218
model-1588398318,1588398334.348,0.71,0.1741,0.79,0.17
model-1588398318,1588398334.375,0.74,0.1788,0.65,0.204
model-1588398318,1588398334.41,0.76,0.1683,0.76,0.1746
model-1588398318,1588398334.437,0.68,0.2153,0.71,0.1783
model-1588398318,1588398334.464,0.74,0.1962,0.74,0.1818
model-1588398318,1588398334.491,0.75,0.1729,0.64,0.2015
model-1588398318,1588398334.521,0.78,0.1616,0.75,0.1677
model-1588398318,1588398334.548,0.7,0.1886,0.78,0.1728
model-1588398318,1588398334.574,0.74,0.1691,0.71,0.1731
model-1588398318,1588398334.601,0.78,0.1835,0.72,0.1839
model-1588398318,1588398334.63,0.7,0.1703,0.58,0.2534
model-1588398318,1588398334.657,0.74,0.1692,0.7,0.1847
model-1588398318,1588398334.684,0.75,0.1586,0.74,0.1752
model-1588398318,1588398334.713,0.73,0.1834,0.81,0.1542
model-1588398318,1588398334.744,0.76,0.1526,0.59,0.2401
model-1588398318,1588398334.771,0.7,0.1842,0.75,0.1826
model-1588398318,1588398334.798,0.62,0.2259,0.68,0.2009
model-1588398318,1588398334.826,0.76,0.1668,0.76,0.1549
model-1588398318,1588398334.861,0.8,0.1568,0.7,0.2056
model-1588398318,1588398334.888,0.75,0.1565,0.72,0.1816
model-1588398318,1588398334.915,0.64,0.22,0.76,0.171
model-1588398318,1588398334.942,0.75,0.1771,0.62,0.2181
model-1588398318,1588398334.972,0.75,0.1741,0.65,0.2082
model-1588398318,1588398334.999,0.71,0.2051,0.72,0.1914
model-1588398318,1588398335.026,0.78,0.1643,0.65,0.2329
model-1588398318,1588398335.053,0.63,0.2183,0.78,0.1506
model-1588398318,1588398335.083,0.78,0.1631,0.71,0.193
model-1588398318,1588398335.111,0.8,0.1523,0.8,0.1498
model-1588398318,1588398335.139,0.74,0.1972,0.69,0.1827
model-1588398318,1588398335.166,0.77,0.1564,0.73,0.1805
model-1588398318,1588398335.196,0.69,0.1891,0.7,0.2082
model-1588398318,1588398335.223,0.73,0.1841,0.75,0.1654
model-1588398318,1588398335.25,0.8,0.1678,0.76,0.168
model-1588398318,1588398335.277,0.77,0.1702,0.74,0.1646
model-1588398318,1588398335.306,0.67,0.198,0.78,0.1539
model-1588398318,1588398335.332,0.7,0.1938,0.73,0.1746
model-1588398318,1588398335.359,0.7,0.1981,0.68,0.2059
model-1588398318,1588398335.386,0.73,0.1925,0.78,0.1394
model-1588398318,1588398335.42,0.72,0.1974,0.74,0.1735
model-1588398318,1588398335.447,0.75,0.174,0.67,0.2082
model-1588398318,1588398335.474,0.74,0.1852,0.74,0.1637
model-1588398318,1588398335.501,0.66,0.2314,0.76,0.1503
model-1588398318,1588398335.531,0.63,0.2156,0.74,0.1904
model-1588398318,1588398335.557,0.76,0.1651,0.75,0.1691
model-1588398318,1588398335.584,0.77,0.1748,0.75,0.1511
model-1588398318,1588398335.612,0.77,0.1462,0.79,0.153
model-1588398318,1588398335.643,0.71,0.1932,0.76,0.1623
model-1588398318,1588398335.671,0.72,0.1845,0.67,0.2274
model-1588398318,1588398335.697,0.74,0.169,0.68,0.2084
model-1588398318,1588398335.724,0.72,0.1974,0.81,0.1588
model-1588398318,1588398335.753,0.77,0.16,0.81,0.1345
model-1588398318,1588398335.779,0.8,0.1446,0.8,0.1435
model-1588398318,1588398335.806,0.78,0.1702,0.67,0.2222
model-1588398318,1588398335.832,0.77,0.1714,0.83,0.1449
model-1588398318,1588398335.866,0.75,0.1902,0.79,0.1545
model-1588398318,1588398335.893,0.73,0.1953,0.79,0.1549
model-1588398318,1588398335.919,0.7,0.1863,0.8,0.1629
model-1588398318,1588398335.946,0.68,0.2146,0.78,0.1538
model-1588398318,1588398335.975,0.79,0.1282,0.78,0.1415
model-1588398318,1588398336.001,0.73,0.1829,0.79,0.1512
model-1588398318,1588398336.028,0.66,0.2132,0.77,0.1815
model-1588398318,1588398336.055,0.75,0.1665,0.74,0.1799
model-1588398318,1588398336.084,0.78,0.1656,0.76,0.1582
model-1588398318,1588398336.114,0.76,0.179,0.73,0.178
model-1588398318,1588398336.145,0.75,0.1857,0.7,0.2055
model-1588398318,1588398336.173,0.83,0.1474,0.68,0.1928
model-1588398318,1588398336.202,0.79,0.154,0.8,0.1694
model-1588398318,1588398336.229,0.7,0.1848,0.62,0.2469
model-1588398318,1588398336.256,0.71,0.192,0.7,0.1978
model-1588398318,1588398336.283,0.75,0.1672,0.75,0.1566
model-1588398318,1588398336.312,0.73,0.192,0.72,0.2005
model-1588398318,1588398336.339,0.74,0.1685,0.69,0.2078
model-1588398318,1588398336.365,0.8,0.162,0.64,0.2096
model-1588398318,1588398336.392,0.78,0.1815,0.63,0.2106
model-1588398318,1588398336.425,0.78,0.1474,0.8,0.1418
model-1588398318,1588398336.453,0.79,0.1661,0.71,0.2038
model-1588398318,1588398336.48,0.7,0.1776,0.74,0.1678
model-1588398318,1588398336.507,0.81,0.1542,0.68,0.1912
model-1588398318,1588398336.539,0.78,0.1611,0.65,0.2374
model-1588398318,1588398336.565,0.69,0.213,0.7,0.2102
model-1588398318,1588398336.59,0.72,0.1957,0.74,0.1752
model-1588398318,1588398336.615,0.75,0.158,0.73,0.2043
model-1588398318,1588398336.644,0.76,0.1493,0.74,0.1842
model-1588398318,1588398336.669,0.71,0.1871,0.76,0.1515
model-1588398318,1588398336.695,0.68,0.1942,0.73,0.1812
model-1588398318,1588398336.721,0.69,0.1956,0.67,0.2148
model-1588398318,1588398336.748,0.72,0.1812,0.73,0.1712
model-1588398318,1588398336.773,0.77,0.1565,0.74,0.1915
model-1588398318,1588398336.798,0.7,0.196,0.69,0.1987
model-1588398318,1588398336.825,0.76,0.1777,0.78,0.1783
model-1588398318,1588398336.854,0.72,0.1853,0.75,0.1713
model-1588398318,1588398336.884,0.74,0.1734,0.75,0.1868
model-1588398318,1588398336.913,0.7,0.1941,0.77,0.1804
model-1588398318,1588398336.943,0.72,0.1829,0.74,0.1808
model-1588398318,1588398336.971,0.77,0.157,0.79,0.1703
model-1588398318,1588398336.998,0.69,0.1791,0.67,0.2272
model-1588398318,1588398337.026,0.75,0.184,0.69,0.1832
model-1588398318,1588398337.053,0.78,0.1411,0.77,0.1428
model-1588398318,1588398337.083,0.72,0.1575,0.71,0.2149
model-1588398318,1588398337.109,0.73,0.1738,0.79,0.1465
model-1588398318,1588398337.136,0.72,0.1913,0.72,0.1647
model-1588398318,1588398337.162,0.76,0.1703,0.74,0.173
model-1588398318,1588398337.184,0.83,0.1496,0.62,0.2312
model-1588398318,1588398337.216,0.75,0.1572,0.73,0.1849
model-1588398318,1588398337.244,0.77,0.1631,0.67,0.21
model-1588398318,1588398337.271,0.64,0.2231,0.6,0.2597
model-1588398318,1588398337.297,0.66,0.1842,0.82,0.1519
model-1588398318,1588398337.326,0.72,0.1808,0.67,0.224
model-1588398318,1588398337.353,0.66,0.2012,0.71,0.2094
model-1588398318,1588398337.379,0.68,0.2008,0.71,0.1905
model-1588398318,1588398337.407,0.71,0.1895,0.73,0.1792
model-1588398318,1588398337.444,0.6,0.2062,0.71,0.1925
model-1588398318,1588398337.472,0.68,0.1923,0.74,0.1649
model-1588398318,1588398337.499,0.8,0.1557,0.81,0.1503
model-1588398318,1588398337.525,0.79,0.1611,0.75,0.163
model-1588398318,1588398337.555,0.74,0.1645,0.65,0.2321
model-1588398318,1588398337.582,0.77,0.1639,0.72,0.178
model-1588398318,1588398337.609,0.65,0.2147,0.65,0.2247
model-1588398318,1588398337.636,0.71,0.2028,0.7,0.2047
model-1588398318,1588398337.67,0.75,0.1702,0.76,0.1687
model-1588398318,1588398337.702,0.73,0.1707,0.82,0.138
model-1588398318,1588398337.73,0.78,0.1501,0.79,0.1828
model-1588398318,1588398337.758,0.74,0.1842,0.77,0.1827
model-1588398318,1588398337.787,0.76,0.153,0.76,0.1606
model-1588398318,1588398337.813,0.72,0.1746,0.74,0.1693
model-1588398318,1588398337.84,0.73,0.1768,0.78,0.1537
model-1588398318,1588398337.867,0.73,0.177,0.77,0.1544
model-1588398318,1588398337.9,0.71,0.181,0.79,0.1406
model-1588398318,1588398337.931,0.76,0.1815,0.69,0.1894
model-1588398318,1588398337.958,0.75,0.1818,0.72,0.1702
model-1588398318,1588398337.985,0.76,0.1683,0.73,0.1854
model-1588398318,1588398338.014,0.78,0.1504,0.81,0.1318
model-1588398318,1588398338.041,0.73,0.1662,0.77,0.1548
model-1588398318,1588398338.068,0.75,0.1543,0.74,0.1721
model-1588398318,1588398338.095,0.75,0.1784,0.76,0.1761
model-1588398318,1588398338.124,0.71,0.1934,0.68,0.2225
model-1588398318,1588398338.151,0.72,0.1951,0.78,0.1491
model-1588398318,1588398338.178,0.74,0.178,0.71,0.1852
model-1588398318,1588398338.205,0.8,0.1409,0.67,0.2092
model-1588398318,1588398338.235,0.76,0.1614,0.77,0.1574
model-1588398318,1588398338.262,0.79,0.1589,0.75,0.1841
model-1588398318,1588398338.29,0.78,0.1628,0.8,0.1431
model-1588398318,1588398338.317,0.74,0.1704,0.65,0.2287
model-1588398318,1588398338.351,0.78,0.1455,0.74,0.1645
model-1588398318,1588398338.38,0.74,0.1777,0.7,0.1899
model-1588398318,1588398338.407,0.77,0.1644,0.8,0.1523
model-1588398318,1588398338.436,0.74,0.1726,0.76,0.1674
model-1588398318,1588398338.468,0.77,0.1678,0.67,0.198
model-1588398318,1588398338.495,0.77,0.1504,0.69,0.1967
model-1588398318,1588398338.522,0.78,0.1628,0.77,0.1628
model-1588398318,1588398338.548,0.72,0.1888,0.79,0.1462
model-1588398318,1588398338.577,0.77,0.1646,0.81,0.1426
model-1588398318,1588398338.603,0.8,0.1435,0.74,0.1737
model-1588398318,1588398338.63,0.73,0.1829,0.81,0.1429
model-1588398318,1588398338.658,0.76,0.1724,0.71,0.2055
model-1588398318,1588398338.687,0.74,0.1785,0.71,0.1878
model-1588398318,1588398338.713,0.66,0.2342,0.76,0.1949
model-1588398318,1588398338.741,0.71,0.1711,0.77,0.1631
model-1588398318,1588398338.768,0.72,0.1795,0.7,0.2007
model-1588398318,1588398338.796,0.74,0.1753,0.75,0.1695
model-1588398318,1588398338.823,0.68,0.1983,0.82,0.1533
model-1588398318,1588398338.849,0.79,0.164,0.72,0.1791
model-1588398318,1588398338.876,0.75,0.1642,0.68,0.21
model-1588398318,1588398338.905,0.77,0.1598,0.71,0.1846
model-1588398318,1588398338.936,0.81,0.1384,0.66,0.2268
model-1588398318,1588398338.963,0.75,0.1513,0.66,0.242
model-1588398318,1588398338.989,0.76,0.17,0.73,0.1976
model-1588398318,1588398339.018,0.76,0.1836,0.7,0.1728
model-1588398318,1588398339.046,0.73,0.1736,0.73,0.1697
model-1588398318,1588398339.072,0.71,0.1697,0.71,0.1708
model-1588398318,1588398339.101,0.75,0.1546,0.71,0.2025
model-1588398318,1588398339.131,0.69,0.1813,0.71,0.173
model-1588398318,1588398339.158,0.78,0.1561,0.73,0.1747
model-1588398318,1588398339.185,0.78,0.1539,0.65,0.2235
model-1588398318,1588398339.212,0.78,0.1526,0.79,0.1581
model-1588398318,1588398339.241,0.77,0.1527,0.67,0.2176
model-1588398318,1588398339.268,0.72,0.1889,0.7,0.2039
model-1588398318,1588398339.295,0.77,0.175,0.72,0.187
model-1588398318,1588398339.321,0.74,0.1808,0.67,0.2256
model-1588398318,1588398339.351,0.73,0.1729,0.73,0.1641
model-1588398318,1588398339.377,0.82,0.154,0.76,0.1736
model-1588398318,1588398339.404,0.67,0.2069,0.73,0.1837
model-1588398318,1588398339.433,0.71,0.1858,0.66,0.2157
model-1588398318,1588398339.466,0.76,0.179,0.83,0.1391
model-1588398318,1588398339.493,0.78,0.1537,0.69,0.1971
model-1588398318,1588398339.519,0.8,0.1452,0.71,0.1842
model-1588398318,1588398339.546,0.76,0.1474,0.68,0.1861
model-1588398318,1588398339.576,0.79,0.1691,0.83,0.1461
model-1588398318,1588398339.603,0.73,0.1851,0.75,0.1727
model-1588398318,1588398339.63,0.72,0.1849,0.79,0.1625
model-1588398318,1588398339.657,0.76,0.1547,0.81,0.1578
model-1588398318,1588398339.687,0.74,0.1893,0.74,0.1761
model-1588398318,1588398339.713,0.74,0.1617,0.73,0.1666
model-1588398318,1588398339.74,0.82,0.1425,0.68,0.1993
model-1588398318,1588398339.766,0.69,0.1705,0.72,0.1771
model-1588398318,1588398339.795,0.75,0.1987,0.79,0.1526
model-1588398318,1588398339.821,0.66,0.2188,0.67,0.21
model-1588398318,1588398339.847,0.74,0.1629,0.7,0.2011
model-1588398318,1588398339.874,0.83,0.1346,0.75,0.1803
model-1588398318,1588398339.903,0.74,0.1684,0.79,0.1819
model-1588398318,1588398339.928,0.75,0.1836,0.71,0.1931
model-1588398318,1588398339.959,0.67,0.2245,0.81,0.1395
model-1588398318,1588398339.987,0.76,0.1471,0.63,0.2257
model-1588398318,1588398340.016,0.75,0.181,0.79,0.1507
model-1588398318,1588398340.044,0.76,0.1571,0.82,0.1393
model-1588398318,1588398340.07,0.74,0.1716,0.77,0.1632
model-1588398318,1588398340.096,0.66,0.2113,0.75,0.1611
model-1588398318,1588398340.124,0.78,0.1448,0.63,0.239
model-1588398318,1588398340.149,0.78,0.1563,0.78,0.1594
model-1588398318,1588398340.174,0.77,0.1644,0.74,0.1717
model-1588398318,1588398340.2,0.84,0.1464,0.69,0.1823
model-1588398318,1588398340.229,0.81,0.1601,0.71,0.1947
model-1588398318,1588398340.256,0.76,0.1791,0.71,0.2047
model-1588398318,1588398340.282,0.75,0.1769,0.77,0.1638
model-1588398318,1588398340.307,0.77,0.1695,0.84,0.1352
model-1588398318,1588398340.335,0.74,0.1834,0.82,0.1276
model-1588398318,1588398340.361,0.71,0.1859,0.8,0.1378
model-1588398318,1588398340.386,0.73,0.1742,0.77,0.1633
model-1588398318,1588398340.413,0.76,0.1542,0.76,0.1769
model-1588398318,1588398340.442,0.68,0.1977,0.79,0.1469
model-1588398318,1588398340.47,0.66,0.1925,0.73,0.1801
model-1588398318,1588398340.497,0.72,0.198,0.65,0.2117
model-1588398318,1588398340.523,0.75,0.1594,0.7,0.1858
model-1588398318,1588398340.551,0.71,0.1902,0.77,0.1703
model-1588398318,1588398340.576,0.7,0.1827,0.75,0.1624
model-1588398318,1588398340.602,0.76,0.1557,0.63,0.2501
model-1588398318,1588398340.628,0.73,0.1899,0.75,0.1745
model-1588398318,1588398340.656,0.79,0.1459,0.81,0.146
model-1588398318,1588398340.681,0.74,0.1624,0.75,0.1629
model-1588398318,1588398340.706,0.74,0.1734,0.66,0.2142
model-1588398318,1588398340.732,0.74,0.1892,0.82,0.1352
model-1588398318,1588398340.761,0.78,0.1476,0.81,0.1428
model-1588398318,1588398340.788,0.78,0.1657,0.73,0.1776
model-1588398318,1588398340.814,0.77,0.164,0.71,0.1752
model-1588398318,1588398340.841,0.8,0.1498,0.76,0.1737
model-1588398318,1588398340.869,0.73,0.1642,0.77,0.1559
model-1588398318,1588398340.895,0.71,0.1517,0.79,0.1508
model-1588398318,1588398340.921,0.76,0.144,0.8,0.145
model-1588398318,1588398340.947,0.78,0.1613,0.71,0.1914
model-1588398318,1588398340.98,0.8,0.1411,0.83,0.125
model-1588398318,1588398341.006,0.73,0.172,0.69,0.2011
model-1588398318,1588398341.032,0.71,0.1971,0.69,0.2053
model-1588398318,1588398341.058,0.76,0.1702,0.76,0.146
model-1588398318,1588398341.086,0.72,0.158,0.8,0.1441
model-1588398318,1588398341.111,0.81,0.1323,0.73,0.1896
model-1588398318,1588398341.138,0.74,0.2019,0.8,0.1468
model-1588398318,1588398341.163,0.73,0.1697,0.77,0.163
model-1588398318,1588398341.192,0.78,0.1573,0.79,0.1508
model-1588398318,1588398341.217,0.73,0.1953,0.81,0.1498
model-1588398318,1588398341.245,0.82,0.1371,0.78,0.1517
model-1588398318,1588398341.271,0.67,0.2127,0.76,0.1487
model-1588398318,1588398341.301,0.75,0.1641,0.61,0.2382
model-1588398318,1588398341.33,0.77,0.1505,0.7,0.1944
model-1588398318,1588398341.359,0.73,0.1845,0.72,0.1856
model-1588398318,1588398341.386,0.86,0.1252,0.7,0.1961
model-1588398318,1588398341.414,0.72,0.1854,0.74,0.1831
model-1588398318,1588398341.44,0.72,0.2025,0.73,0.1857
model-1588398318,1588398341.467,0.79,0.1581,0.72,0.1955
model-1588398318,1588398341.496,0.74,0.1649,0.74,0.1803
model-1588398318,1588398341.525,0.68,0.2027,0.65,0.2273
model-1588398318,1588398341.551,0.74,0.1851,0.84,0.1268
model-1588398318,1588398341.576,0.78,0.1861,0.77,0.154
model-1588398318,1588398341.601,0.74,0.189,0.65,0.2226
model-1588398318,1588398341.629,0.71,0.2003,0.75,0.1737
model-1588398318,1588398341.655,0.77,0.1723,0.66,0.1966
model-1588398318,1588398341.682,0.76,0.1786,0.74,0.1839
model-1588398318,1588398341.707,0.69,0.2223,0.78,0.1687
model-1588398318,1588398341.736,0.65,0.2053,0.8,0.1619
model-1588398318,1588398341.762,0.78,0.1607,0.74,0.1648
model-1588398318,1588398341.788,0.77,0.1627,0.75,0.1515
model-1588398318,1588398341.813,0.82,0.1304,0.7,0.1974
model-1588398318,1588398341.841,0.77,0.1695,0.71,0.17
model-1588398318,1588398341.867,0.79,0.1615,0.74,0.1852
model-1588398318,1588398341.893,0.82,0.155,0.69,0.2023
model-1588398318,1588398341.918,0.71,0.1924,0.7,0.1888
model-1588398318,1588398341.947,0.75,0.1424,0.81,0.1532
model-1588398318,1588398341.972,0.83,0.137,0.66,0.2145
model-1588398318,1588398342.003,0.8,0.163,0.82,0.1411
model-1588398318,1588398342.029,0.75,0.1703,0.79,0.1485
model-1588398318,1588398342.059,0.76,0.1721,0.69,0.1972
model-1588398318,1588398342.085,0.77,0.1671,0.79,0.1517
model-1588398318,1588398342.111,0.76,0.1773,0.79,0.1457
model-1588398318,1588398342.138,0.67,0.1949,0.84,0.1166
model-1588398318,1588398342.166,0.82,0.1224,0.8,0.1578
model-1588398318,1588398342.192,0.76,0.162,0.84,0.1256
model-1588398318,1588398342.219,0.7,0.2013,0.69,0.2053
model-1588398318,1588398342.246,0.77,0.1636,0.79,0.141
model-1588398318,1588398342.276,0.78,0.161,0.65,0.2432
model-1588398318,1588398342.302,0.76,0.1602,0.71,0.1788
model-1588398318,1588398342.329,0.77,0.1749,0.74,0.1846
model-1588398318,1588398342.355,0.86,0.1245,0.86,0.1202
model-1588398318,1588398342.384,0.82,0.1408,0.67,0.2062
model-1588398318,1588398342.41,0.74,0.1621,0.83,0.1255
model-1588398318,1588398342.437,0.77,0.1599,0.72,0.1872
model-1588398318,1588398342.464,0.79,0.1451,0.8,0.1662
model-1588398318,1588398342.499,0.73,0.1675,0.75,0.1884
model-1588398318,1588398342.525,0.73,0.1545,0.7,0.1863
model-1588398318,1588398342.551,0.79,0.1446,0.74,0.1775
model-1588398318,1588398342.577,0.76,0.1691,0.74,0.1653
model-1588398318,1588398342.607,0.78,0.1549,0.79,0.1465
model-1588398318,1588398342.632,0.77,0.1571,0.73,0.1818
model-1588398318,1588398342.658,0.73,0.1607,0.78,0.1658
model-1588398318,1588398342.685,0.8,0.1505,0.81,0.1466
model-1588398318,1588398342.713,0.79,0.1587,0.79,0.1461
model-1588398318,1588398342.74,0.71,0.1847,0.7,0.191
model-1588398318,1588398342.765,0.73,0.1795,0.82,0.1314
model-1588398318,1588398342.791,0.74,0.1487,0.76,0.166
model-1588398318,1588398342.82,0.74,0.1511,0.79,0.1573
