model-1588398392,1588398394.181,0.51,0.2466,0.46,0.2542
model-1588398392,1588398394.208,0.54,0.2468,0.56,0.2444
model-1588398392,1588398394.235,0.59,0.2415,0.49,0.2492
model-1588398392,1588398394.262,0.5,0.243,0.46,0.2511
model-1588398392,1588398394.292,0.55,0.2427,0.46,0.2499
model-1588398392,1588398394.318,0.5,0.2506,0.48,0.2493
model-1588398392,1588398394.345,0.57,0.2444,0.5,0.2452
model-1588398392,1588398394.371,0.5,0.2439,0.56,0.2393
model-1588398392,1588398394.406,0.55,0.2414,0.48,0.2629
model-1588398392,1588398394.436,0.55,0.2561,0.5,0.2494
model-1588398392,1588398394.463,0.49,0.2535,0.47,0.246
model-1588398392,1588398394.49,0.51,0.2438,0.53,0.2534
model-1588398392,1588398394.52,0.55,0.2386,0.6,0.238
model-1588398392,1588398394.547,0.56,0.254,0.55,0.2543
model-1588398392,1588398394.574,0.51,0.2391,0.58,0.2421
model-1588398392,1588398394.601,0.49,0.2437,0.57,0.2473
model-1588398392,1588398394.63,0.52,0.2537,0.54,0.2456
model-1588398392,1588398394.656,0.58,0.2362,0.49,0.2562
model-1588398392,1588398394.683,0.51,0.2648,0.58,0.2391
model-1588398392,1588398394.71,0.55,0.2607,0.51,0.2381
model-1588398392,1588398394.74,0.48,0.2453,0.5,0.2465
model-1588398392,1588398394.767,0.54,0.2488,0.5,0.2476
model-1588398392,1588398394.794,0.58,0.2472,0.48,0.2463
model-1588398392,1588398394.821,0.45,0.2496,0.53,0.2491
model-1588398392,1588398394.85,0.52,0.2494,0.6,0.2498
model-1588398392,1588398394.877,0.58,0.2446,0.6,0.2469
model-1588398392,1588398394.904,0.55,0.2513,0.58,0.2452
model-1588398392,1588398394.93,0.45,0.248,0.59,0.2463
model-1588398392,1588398394.96,0.51,0.2468,0.51,0.2499
model-1588398392,1588398394.989,0.64,0.2479,0.49,0.2494
model-1588398392,1588398395.022,0.53,0.247,0.49,0.2436
model-1588398392,1588398395.049,0.36,0.2486,0.51,0.2494
model-1588398392,1588398395.078,0.52,0.2494,0.5,0.2484
model-1588398392,1588398395.105,0.47,0.247,0.46,0.2486
model-1588398392,1588398395.131,0.54,0.2478,0.41,0.2502
model-1588398392,1588398395.158,0.47,0.247,0.5,0.2472
model-1588398392,1588398395.189,0.44,0.249,0.49,0.2445
model-1588398392,1588398395.216,0.52,0.251,0.46,0.2496
model-1588398392,1588398395.246,0.57,0.2455,0.45,0.2497
model-1588398392,1588398395.273,0.47,0.2447,0.43,0.249
model-1588398392,1588398395.301,0.43,0.2466,0.49,0.2473
model-1588398392,1588398395.327,0.55,0.2482,0.5,0.2475
model-1588398392,1588398395.354,0.5,0.2547,0.53,0.2379
model-1588398392,1588398395.38,0.53,0.2446,0.48,0.2521
model-1588398392,1588398395.409,0.48,0.2506,0.58,0.2456
model-1588398392,1588398395.435,0.54,0.2457,0.61,0.24
model-1588398392,1588398395.462,0.56,0.2529,0.49,0.2403
model-1588398392,1588398395.489,0.48,0.2407,0.55,0.2462
model-1588398392,1588398395.519,0.59,0.2564,0.66,0.24
model-1588398392,1588398395.546,0.56,0.252,0.62,0.2452
model-1588398392,1588398395.572,0.57,0.2478,0.56,0.2477
model-1588398392,1588398395.598,0.59,0.25,0.57,0.2471
model-1588398392,1588398395.627,0.64,0.2501,0.52,0.2421
model-1588398392,1588398395.654,0.58,0.241,0.6,0.2426
model-1588398392,1588398395.681,0.5,0.2491,0.57,0.2424
model-1588398392,1588398395.708,0.5,0.2477,0.5,0.2441
model-1588398392,1588398395.738,0.59,0.239,0.62,0.2406
model-1588398392,1588398395.764,0.47,0.257,0.62,0.236
model-1588398392,1588398395.791,0.59,0.2458,0.54,0.2455
model-1588398392,1588398395.817,0.58,0.2452,0.56,0.2458
model-1588398392,1588398395.847,0.57,0.2442,0.61,0.243
model-1588398392,1588398395.873,0.46,0.2531,0.59,0.2353
model-1588398392,1588398395.9,0.48,0.2563,0.53,0.2452
model-1588398392,1588398395.927,0.53,0.2524,0.47,0.2487
model-1588398392,1588398395.957,0.54,0.2452,0.58,0.2493
model-1588398392,1588398395.984,0.51,0.2491,0.46,0.2451
model-1588398392,1588398396.013,0.54,0.2466,0.6,0.2375
model-1588398392,1588398396.046,0.5,0.2417,0.49,0.2387
model-1588398392,1588398396.079,0.56,0.2478,0.58,0.2381
model-1588398392,1588398396.106,0.66,0.2438,0.6,0.2433
model-1588398392,1588398396.133,0.61,0.2458,0.49,0.2498
model-1588398392,1588398396.16,0.56,0.2479,0.51,0.2364
model-1588398392,1588398396.189,0.49,0.249,0.52,0.2476
model-1588398392,1588398396.215,0.52,0.2485,0.6,0.2422
model-1588398392,1588398396.243,0.56,0.2484,0.48,0.2544
model-1588398392,1588398396.27,0.55,0.2394,0.5,0.254
model-1588398392,1588398396.299,0.57,0.24,0.44,0.2518
model-1588398392,1588398396.326,0.5,0.2482,0.52,0.2442
model-1588398392,1588398396.353,0.56,0.2394,0.55,0.2305
model-1588398392,1588398396.38,0.58,0.241,0.53,0.2432
model-1588398392,1588398396.409,0.61,0.2427,0.59,0.2329
model-1588398392,1588398396.436,0.54,0.2436,0.52,0.2437
model-1588398392,1588398396.463,0.56,0.2471,0.57,0.2375
model-1588398392,1588398396.49,0.59,0.2435,0.52,0.2424
model-1588398392,1588398396.522,0.55,0.2502,0.55,0.2463
model-1588398392,1588398396.549,0.53,0.2486,0.56,0.247
model-1588398392,1588398396.576,0.57,0.244,0.51,0.2633
model-1588398392,1588398396.602,0.54,0.24,0.61,0.2351
model-1588398392,1588398396.631,0.69,0.2293,0.54,0.2426
model-1588398392,1588398396.656,0.57,0.2383,0.55,0.2401
model-1588398392,1588398396.683,0.53,0.2601,0.58,0.2701
model-1588398392,1588398396.71,0.56,0.2516,0.55,0.2542
model-1588398392,1588398396.74,0.46,0.2603,0.51,0.236
model-1588398392,1588398396.767,0.53,0.2484,0.57,0.2374
model-1588398392,1588398396.794,0.62,0.2396,0.53,0.2526
model-1588398392,1588398396.821,0.57,0.2417,0.52,0.2464
model-1588398392,1588398396.85,0.49,0.2469,0.53,0.2428
model-1588398392,1588398396.877,0.54,0.2495,0.51,0.2427
model-1588398392,1588398396.904,0.55,0.2442,0.56,0.2509
model-1588398392,1588398396.934,0.51,0.2435,0.63,0.2386
model-1588398392,1588398396.966,0.59,0.2408,0.56,0.2484
model-1588398392,1588398396.993,0.64,0.2442,0.6,0.2425
model-1588398392,1588398397.02,0.56,0.2428,0.51,0.253
model-1588398392,1588398397.053,0.56,0.2458,0.61,0.2422
model-1588398392,1588398397.086,0.54,0.2534,0.59,0.242
model-1588398392,1588398397.113,0.51,0.2508,0.55,0.241
model-1588398392,1588398397.14,0.66,0.2298,0.54,0.2451
model-1588398392,1588398397.167,0.47,0.2453,0.54,0.2504
model-1588398392,1588398397.196,0.62,0.2396,0.52,0.2511
model-1588398392,1588398397.223,0.55,0.2453,0.6,0.2342
model-1588398392,1588398397.25,0.61,0.2462,0.41,0.2545
model-1588398392,1588398397.277,0.5,0.255,0.59,0.2488
model-1588398392,1588398397.307,0.58,0.2432,0.5,0.2519
model-1588398392,1588398397.334,0.51,0.251,0.51,0.2536
model-1588398392,1588398397.362,0.54,0.2512,0.54,0.2538
model-1588398392,1588398397.389,0.59,0.2379,0.58,0.2392
model-1588398392,1588398397.418,0.53,0.2533,0.5,0.2445
model-1588398392,1588398397.446,0.51,0.2492,0.58,0.2422
model-1588398392,1588398397.472,0.45,0.257,0.64,0.239
model-1588398392,1588398397.499,0.59,0.2457,0.54,0.242
model-1588398392,1588398397.529,0.57,0.2406,0.54,0.2422
model-1588398392,1588398397.556,0.49,0.2499,0.65,0.2351
model-1588398392,1588398397.582,0.54,0.2458,0.52,0.2422
model-1588398392,1588398397.609,0.5,0.2546,0.5,0.2494
model-1588398392,1588398397.638,0.55,0.2479,0.58,0.2396
model-1588398392,1588398397.665,0.57,0.2417,0.53,0.2496
model-1588398392,1588398397.691,0.57,0.2397,0.54,0.2458
model-1588398392,1588398397.721,0.59,0.2418,0.57,0.244
model-1588398392,1588398397.753,0.6,0.2395,0.63,0.2368
model-1588398392,1588398397.78,0.44,0.2608,0.57,0.2358
model-1588398392,1588398397.807,0.51,0.2521,0.61,0.2405
model-1588398392,1588398397.833,0.59,0.2444,0.53,0.2485
model-1588398392,1588398397.863,0.6,0.2335,0.54,0.2508
model-1588398392,1588398397.889,0.53,0.246,0.55,0.2414
model-1588398392,1588398397.916,0.59,0.2347,0.55,0.2498
model-1588398392,1588398397.944,0.6,0.2359,0.53,0.2433
model-1588398392,1588398397.974,0.61,0.2419,0.47,0.2609
model-1588398392,1588398398.001,0.58,0.2381,0.56,0.2435
model-1588398392,1588398398.027,0.58,0.2397,0.52,0.2498
model-1588398392,1588398398.056,0.49,0.2649,0.6,0.2398
model-1588398392,1588398398.091,0.55,0.2524,0.55,0.2446
model-1588398392,1588398398.118,0.62,0.2421,0.63,0.2314
model-1588398392,1588398398.145,0.59,0.2483,0.57,0.2425
model-1588398392,1588398398.172,0.58,0.2442,0.54,0.2479
model-1588398392,1588398398.201,0.63,0.2409,0.48,0.2475
model-1588398392,1588398398.228,0.52,0.2471,0.65,0.2394
model-1588398392,1588398398.254,0.56,0.2465,0.47,0.2505
model-1588398392,1588398398.281,0.54,0.2507,0.61,0.2399
model-1588398392,1588398398.31,0.54,0.2507,0.65,0.2379
model-1588398392,1588398398.337,0.53,0.2473,0.65,0.2392
model-1588398392,1588398398.363,0.55,0.2421,0.45,0.2582
model-1588398392,1588398398.39,0.51,0.2508,0.68,0.2347
model-1588398392,1588398398.419,0.58,0.245,0.5,0.2483
model-1588398392,1588398398.445,0.63,0.2437,0.54,0.2455
model-1588398392,1588398398.472,0.59,0.2397,0.55,0.2431
model-1588398392,1588398398.499,0.54,0.2474,0.61,0.2368
model-1588398392,1588398398.532,0.59,0.2443,0.56,0.2384
model-1588398392,1588398398.559,0.65,0.2289,0.63,0.2305
model-1588398392,1588398398.585,0.65,0.2307,0.55,0.2395
model-1588398392,1588398398.612,0.59,0.234,0.55,0.2593
model-1588398392,1588398398.64,0.54,0.2478,0.52,0.2588
model-1588398392,1588398398.667,0.47,0.2581,0.53,0.2389
model-1588398392,1588398398.693,0.6,0.2409,0.51,0.2526
model-1588398392,1588398398.72,0.55,0.2397,0.55,0.2424
model-1588398392,1588398398.75,0.53,0.246,0.58,0.2375
model-1588398392,1588398398.777,0.56,0.2442,0.65,0.239
model-1588398392,1588398398.803,0.59,0.2441,0.59,0.2454
model-1588398392,1588398398.83,0.58,0.2439,0.54,0.2451
model-1588398392,1588398398.859,0.58,0.2413,0.41,0.2639
model-1588398392,1588398398.885,0.52,0.2573,0.52,0.2546
model-1588398392,1588398398.912,0.64,0.236,0.52,0.2499
model-1588398392,1588398398.94,0.53,0.2399,0.56,0.2506
model-1588398392,1588398398.963,0.62,0.24,0.5,0.2531
model-1588398392,1588398398.995,0.64,0.2359,0.56,0.2399
model-1588398392,1588398399.022,0.61,0.235,0.53,0.2421
model-1588398392,1588398399.048,0.5,0.2479,0.57,0.2451
model-1588398392,1588398399.078,0.51,0.258,0.56,0.2363
model-1588398392,1588398399.112,0.58,0.2454,0.62,0.2399
model-1588398392,1588398399.138,0.45,0.249,0.6,0.2399
model-1588398392,1588398399.164,0.48,0.2462,0.52,0.2448
model-1588398392,1588398399.19,0.55,0.2542,0.55,0.2488
model-1588398392,1588398399.219,0.55,0.2468,0.56,0.2405
model-1588398392,1588398399.245,0.61,0.2404,0.6,0.2461
model-1588398392,1588398399.272,0.64,0.2247,0.57,0.2473
model-1588398392,1588398399.298,0.62,0.2411,0.55,0.2493
model-1588398392,1588398399.327,0.51,0.2544,0.6,0.2391
model-1588398392,1588398399.353,0.57,0.2448,0.51,0.2499
model-1588398392,1588398399.379,0.51,0.2516,0.55,0.2453
model-1588398392,1588398399.406,0.62,0.2359,0.52,0.2494
model-1588398392,1588398399.438,0.55,0.2394,0.62,0.2335
model-1588398392,1588398399.466,0.64,0.2333,0.6,0.2403
model-1588398392,1588398399.494,0.64,0.2412,0.58,0.2379
model-1588398392,1588398399.52,0.53,0.2406,0.6,0.2355
model-1588398392,1588398399.549,0.58,0.2359,0.58,0.2374
model-1588398392,1588398399.575,0.56,0.2422,0.62,0.2294
model-1588398392,1588398399.601,0.52,0.2495,0.6,0.2338
model-1588398392,1588398399.627,0.59,0.235,0.54,0.2499
model-1588398392,1588398399.655,0.57,0.2454,0.54,0.2481
model-1588398392,1588398399.681,0.55,0.2428,0.66,0.2368
model-1588398392,1588398399.707,0.6,0.2351,0.67,0.2321
model-1588398392,1588398399.733,0.57,0.2442,0.52,0.2454
model-1588398392,1588398399.761,0.59,0.2387,0.65,0.2402
model-1588398392,1588398399.786,0.61,0.2415,0.64,0.2389
model-1588398392,1588398399.812,0.6,0.2408,0.62,0.2315
model-1588398392,1588398399.838,0.56,0.2452,0.61,0.2346
model-1588398392,1588398399.868,0.56,0.2446,0.63,0.2346
model-1588398392,1588398399.895,0.58,0.2372,0.65,0.2297
model-1588398392,1588398399.921,0.56,0.2401,0.52,0.2454
model-1588398392,1588398399.948,0.63,0.2347,0.62,0.2294
model-1588398392,1588398399.977,0.6,0.2377,0.62,0.2342
model-1588398392,1588398400.004,0.67,0.2286,0.58,0.2309
model-1588398392,1588398400.03,0.56,0.2384,0.7,0.22
model-1588398392,1588398400.057,0.64,0.2275,0.57,0.2339
model-1588398392,1588398400.091,0.61,0.2379,0.5,0.2521
model-1588398392,1588398400.121,0.58,0.2373,0.57,0.2431
model-1588398392,1588398400.15,0.58,0.2372,0.6,0.2371
model-1588398392,1588398400.176,0.64,0.2237,0.66,0.2299
model-1588398392,1588398400.205,0.5,0.2509,0.53,0.2338
model-1588398392,1588398400.234,0.64,0.2156,0.55,0.2334
model-1588398392,1588398400.261,0.62,0.2321,0.6,0.241
model-1588398392,1588398400.287,0.48,0.2656,0.63,0.2285
model-1588398392,1588398400.315,0.57,0.2336,0.62,0.2279
model-1588398392,1588398400.341,0.61,0.2446,0.56,0.254
model-1588398392,1588398400.366,0.61,0.2413,0.67,0.2151
model-1588398392,1588398400.392,0.56,0.2418,0.7,0.229
model-1588398392,1588398400.419,0.55,0.2468,0.59,0.2381
model-1588398392,1588398400.444,0.58,0.2432,0.55,0.245
model-1588398392,1588398400.47,0.59,0.2287,0.64,0.2369
model-1588398392,1588398400.497,0.62,0.2229,0.58,0.2344
model-1588398392,1588398400.526,0.58,0.2381,0.58,0.2326
model-1588398392,1588398400.552,0.51,0.2459,0.52,0.2467
model-1588398392,1588398400.578,0.6,0.2332,0.67,0.2186
model-1588398392,1588398400.603,0.6,0.2322,0.63,0.234
model-1588398392,1588398400.633,0.59,0.2282,0.69,0.2145
model-1588398392,1588398400.659,0.64,0.2236,0.64,0.2237
model-1588398392,1588398400.685,0.57,0.2367,0.58,0.2388
model-1588398392,1588398400.711,0.54,0.2387,0.61,0.2401
model-1588398392,1588398400.739,0.55,0.2509,0.63,0.2179
model-1588398392,1588398400.765,0.55,0.2452,0.6,0.231
model-1588398392,1588398400.791,0.63,0.226,0.65,0.2153
model-1588398392,1588398400.817,0.54,0.2507,0.66,0.2292
model-1588398392,1588398400.844,0.67,0.2221,0.59,0.237
model-1588398392,1588398400.871,0.61,0.2187,0.54,0.2326
model-1588398392,1588398400.897,0.53,0.2638,0.63,0.2265
model-1588398392,1588398400.923,0.57,0.2473,0.69,0.2211
model-1588398392,1588398400.951,0.63,0.2239,0.66,0.218
model-1588398392,1588398400.977,0.62,0.2405,0.68,0.217
model-1588398392,1588398401.004,0.64,0.2225,0.58,0.2384
model-1588398392,1588398401.038,0.57,0.2469,0.64,0.2284
model-1588398392,1588398401.069,0.51,0.2544,0.7,0.2164
model-1588398392,1588398401.099,0.63,0.2271,0.62,0.234
model-1588398392,1588398401.126,0.49,0.2511,0.69,0.2167
model-1588398392,1588398401.157,0.53,0.246,0.62,0.2227
model-1588398392,1588398401.186,0.66,0.2234,0.59,0.239
model-1588398392,1588398401.213,0.65,0.2252,0.57,0.2433
model-1588398392,1588398401.239,0.7,0.22,0.66,0.2167
model-1588398392,1588398401.266,0.57,0.2312,0.66,0.2214
model-1588398392,1588398401.296,0.52,0.2446,0.68,0.2187
model-1588398392,1588398401.322,0.62,0.2291,0.53,0.2435
model-1588398392,1588398401.349,0.55,0.2419,0.62,0.2354
model-1588398392,1588398401.375,0.52,0.239,0.65,0.2119
model-1588398392,1588398401.405,0.65,0.2291,0.62,0.2317
model-1588398392,1588398401.43,0.59,0.241,0.57,0.2321
model-1588398392,1588398401.457,0.59,0.2305,0.6,0.2349
model-1588398392,1588398401.484,0.57,0.2407,0.66,0.2136
model-1588398392,1588398401.512,0.47,0.2603,0.61,0.2354
model-1588398392,1588398401.539,0.59,0.2341,0.69,0.2163
model-1588398392,1588398401.565,0.61,0.2284,0.69,0.2131
model-1588398392,1588398401.591,0.68,0.2231,0.68,0.2142
model-1588398392,1588398401.62,0.61,0.232,0.7,0.2065
model-1588398392,1588398401.646,0.6,0.2386,0.65,0.2208
model-1588398392,1588398401.672,0.56,0.241,0.62,0.2337
model-1588398392,1588398401.701,0.64,0.2219,0.68,0.2207
model-1588398392,1588398401.732,0.56,0.2381,0.57,0.2306
model-1588398392,1588398401.758,0.58,0.2446,0.63,0.2222
model-1588398392,1588398401.784,0.56,0.2383,0.68,0.2169
model-1588398392,1588398401.81,0.61,0.237,0.57,0.2472
model-1588398392,1588398401.84,0.63,0.2153,0.59,0.2337
model-1588398392,1588398401.866,0.62,0.2316,0.59,0.2343
model-1588398392,1588398401.893,0.66,0.227,0.66,0.2231
model-1588398392,1588398401.919,0.68,0.2275,0.55,0.2371
model-1588398392,1588398401.947,0.62,0.2242,0.55,0.2446
model-1588398392,1588398401.972,0.62,0.245,0.55,0.2461
model-1588398392,1588398401.998,0.57,0.2337,0.62,0.2228
model-1588398392,1588398402.025,0.61,0.2266,0.58,0.2313
model-1588398392,1588398402.054,0.46,0.2609,0.59,0.2368
model-1588398392,1588398402.08,0.46,0.2551,0.61,0.2266
model-1588398392,1588398402.11,0.56,0.2363,0.61,0.2381
model-1588398392,1588398402.14,0.62,0.2343,0.59,0.2354
model-1588398392,1588398402.177,0.62,0.2341,0.68,0.2177
model-1588398392,1588398402.205,0.61,0.235,0.63,0.2295
model-1588398392,1588398402.231,0.57,0.2449,0.6,0.2306
model-1588398392,1588398402.257,0.65,0.2175,0.57,0.2398
model-1588398392,1588398402.286,0.59,0.2408,0.55,0.2385
model-1588398392,1588398402.313,0.53,0.2381,0.64,0.2252
model-1588398392,1588398402.339,0.61,0.2366,0.64,0.227
model-1588398392,1588398402.365,0.63,0.2405,0.63,0.2324
model-1588398392,1588398402.395,0.59,0.2415,0.61,0.2424
model-1588398392,1588398402.42,0.56,0.25,0.54,0.2376
model-1588398392,1588398402.448,0.59,0.2409,0.7,0.2113
model-1588398392,1588398402.474,0.68,0.2261,0.62,0.2279
model-1588398392,1588398402.502,0.68,0.2254,0.57,0.2308
model-1588398392,1588398402.529,0.57,0.2393,0.54,0.2489
model-1588398392,1588398402.555,0.65,0.2218,0.58,0.2416
model-1588398392,1588398402.581,0.52,0.2369,0.63,0.2384
model-1588398392,1588398402.608,0.62,0.2262,0.63,0.2226
model-1588398392,1588398402.633,0.59,0.2318,0.66,0.234
model-1588398392,1588398402.659,0.62,0.23,0.6,0.2302
model-1588398392,1588398402.685,0.59,0.2441,0.58,0.2443
model-1588398392,1588398402.72,0.57,0.236,0.57,0.239
model-1588398392,1588398402.749,0.53,0.2393,0.66,0.2167
model-1588398392,1588398402.777,0.6,0.2295,0.63,0.2268
model-1588398392,1588398402.803,0.73,0.2092,0.69,0.2115
model-1588398392,1588398402.832,0.65,0.2114,0.58,0.2333
model-1588398392,1588398402.859,0.68,0.2166,0.68,0.2104
model-1588398392,1588398402.885,0.6,0.2433,0.6,0.2185
model-1588398392,1588398402.911,0.7,0.2098,0.67,0.2112
model-1588398392,1588398402.942,0.67,0.2356,0.62,0.2201
model-1588398392,1588398402.968,0.58,0.2316,0.62,0.2301
model-1588398392,1588398402.994,0.75,0.1979,0.65,0.2179
model-1588398392,1588398403.02,0.62,0.2275,0.62,0.23
model-1588398392,1588398403.049,0.65,0.2341,0.67,0.2165
model-1588398392,1588398403.075,0.6,0.2278,0.6,0.2333
model-1588398392,1588398403.102,0.67,0.2262,0.61,0.2393
model-1588398392,1588398403.131,0.67,0.2051,0.64,0.2174
model-1588398392,1588398403.16,0.6,0.2618,0.51,0.2673
model-1588398392,1588398403.191,0.52,0.2725,0.64,0.2287
model-1588398392,1588398403.218,0.62,0.2292,0.7,0.2016
model-1588398392,1588398403.244,0.64,0.2216,0.61,0.2269
model-1588398392,1588398403.273,0.53,0.2531,0.63,0.226
model-1588398392,1588398403.299,0.55,0.2312,0.69,0.2111
model-1588398392,1588398403.324,0.64,0.2292,0.57,0.256
model-1588398392,1588398403.349,0.59,0.2231,0.7,0.2116
model-1588398392,1588398403.378,0.61,0.2281,0.62,0.2216
model-1588398392,1588398403.404,0.63,0.2246,0.66,0.2102
model-1588398392,1588398403.43,0.62,0.2368,0.68,0.2081
model-1588398392,1588398403.455,0.48,0.2541,0.67,0.2186
model-1588398392,1588398403.483,0.64,0.2263,0.65,0.224
model-1588398392,1588398403.508,0.56,0.2348,0.64,0.2189
model-1588398392,1588398403.534,0.66,0.2247,0.61,0.2373
model-1588398392,1588398403.56,0.66,0.212,0.65,0.2248
model-1588398392,1588398403.587,0.54,0.2374,0.6,0.2355
model-1588398392,1588398403.613,0.56,0.2313,0.71,0.2136
model-1588398392,1588398403.638,0.51,0.2445,0.65,0.2229
model-1588398392,1588398403.664,0.65,0.2237,0.6,0.2317
model-1588398392,1588398403.692,0.7,0.2166,0.68,0.2109
model-1588398392,1588398403.718,0.53,0.2348,0.6,0.2296
model-1588398392,1588398403.743,0.73,0.2061,0.59,0.235
model-1588398392,1588398403.769,0.66,0.2239,0.64,0.2114
model-1588398392,1588398403.798,0.61,0.2329,0.7,0.2011
model-1588398392,1588398403.825,0.62,0.2231,0.61,0.2336
model-1588398392,1588398403.851,0.55,0.2329,0.58,0.2443
model-1588398392,1588398403.876,0.71,0.2117,0.57,0.2321
model-1588398392,1588398403.904,0.69,0.2116,0.76,0.2068
model-1588398392,1588398403.929,0.59,0.2464,0.64,0.2223
model-1588398392,1588398403.955,0.6,0.2296,0.58,0.2348
model-1588398392,1588398403.981,0.67,0.2177,0.72,0.1939
model-1588398392,1588398404.009,0.71,0.1919,0.64,0.2334
model-1588398392,1588398404.035,0.6,0.2289,0.73,0.1958
model-1588398392,1588398404.062,0.67,0.2121,0.54,0.2392
model-1588398392,1588398404.087,0.65,0.2196,0.66,0.2067
model-1588398392,1588398404.115,0.67,0.211,0.65,0.2149
model-1588398392,1588398404.146,0.72,0.2081,0.68,0.1987
model-1588398392,1588398404.171,0.64,0.2236,0.64,0.2188
model-1588398392,1588398404.2,0.64,0.2248,0.71,0.1993
model-1588398392,1588398404.231,0.64,0.2262,0.73,0.2051
model-1588398392,1588398404.258,0.66,0.2161,0.65,0.217
model-1588398392,1588398404.284,0.67,0.219,0.6,0.2427
model-1588398392,1588398404.309,0.59,0.2282,0.65,0.2188
model-1588398392,1588398404.337,0.63,0.2208,0.68,0.1969
model-1588398392,1588398404.363,0.61,0.2417,0.55,0.2491
model-1588398392,1588398404.388,0.62,0.2196,0.57,0.2364
model-1588398392,1588398404.413,0.68,0.2196,0.65,0.2039
model-1588398392,1588398404.441,0.67,0.23,0.64,0.2146
model-1588398392,1588398404.468,0.6,0.2325,0.7,0.2065
model-1588398392,1588398404.494,0.59,0.2184,0.72,0.1905
model-1588398392,1588398404.523,0.52,0.2481,0.64,0.2164
model-1588398392,1588398404.556,0.67,0.2097,0.6,0.2261
model-1588398392,1588398404.583,0.59,0.2325,0.69,0.2039
model-1588398392,1588398404.609,0.7,0.2256,0.65,0.2168
model-1588398392,1588398404.634,0.61,0.237,0.63,0.2321
model-1588398392,1588398404.662,0.6,0.2278,0.71,0.2005
model-1588398392,1588398404.688,0.75,0.1959,0.68,0.2189
model-1588398392,1588398404.713,0.64,0.2379,0.6,0.2332
model-1588398392,1588398404.74,0.71,0.2139,0.66,0.2134
model-1588398392,1588398404.768,0.61,0.2258,0.64,0.2286
model-1588398392,1588398404.793,0.67,0.2096,0.6,0.2282
model-1588398392,1588398404.819,0.67,0.2145,0.6,0.2291
